4327.563965	4311.282227	4319.230957	4324.230957	4391.410156	4327.692383	4312.820313	4315.897461	4300.256348	4280.769043	4430.384766	4399.615234	4393.717773	4412.436035
4329.102539	4312.05127	4320.512695	4324.102539	4390.641113	4325.769043	4310.641113	4311.410156	4299.487305	4279.743652	4431.666504	4400.128418	4394.615234	4415.641113
4331.794922	4312.94873	4322.563965	4324.743652	4390.769043	4324.743652	4311.025879	4310.0	4300.0	4284.230957	4434.230957	4403.717773	4398.461426	4420.769043
4334.743652	4314.102539	4324.358887	4326.025879	4391.282227	4325.384766	4312.820313	4311.025879	4301.538574	4291.666504	4436.922852	4408.974121	4403.717773	4425.769043
4336.794922	4315.769043	4325.512695	4327.563965	4391.153809	4327.05127	4313.846191	4312.05127	4303.205078	4297.179688	4439.615234	4413.077148	4408.077148	4428.589844
4337.179688	4318.461426	4325.641113	4328.846191	4389.871582	4328.205078	4313.589844	4312.05127	4304.358887	4297.307617	4442.307617	4413.846191	4410.128418	4429.230957
4336.282227	4321.025879	4325.0	4329.487305	4387.692383	4327.563965	4312.307617	4311.153809	4304.743652	4292.307617	4444.230957	4411.282227	4409.102539	4429.102539
4334.743652	4321.922852	4324.358887	4329.358887	4385.512695	4325.256348	4311.282227	4310.128418	4304.102539	4285.897461	4444.230957	4406.922852	4405.512695	4429.358887
4333.974121	4320.128418	4324.102539	4328.589844	4383.205078	4321.794922	4310.897461	4308.974121	4302.563965	4281.794922	4441.282227	4402.94873	4400.512695	4429.871582
4334.230957	4316.025879	4324.102539	4327.820313	4381.153809	4318.333496	4310.897461	4306.922852	4300.769043	4280.769043	4436.153809	4400.128418	4395.641113	4429.230957
4335.0	4311.538574	4323.461426	4327.563965	4379.871582	4316.282227	4310.641113	4303.333496	4298.717773	4280.769043	4430.384766	4397.94873	4391.666504	4427.05127
4335.256348	4308.846191	4322.307617	4328.077148	4380.128418	4316.538574	4310.256348	4298.846191	4296.282227	4278.974121	4426.794922	4395.769043	4389.230957	4423.461426
4335.0	4308.974121	4321.666504	4329.102539	4381.538574	4318.974121	4310.0	4295.769043	4294.487305	4274.871582	4427.307617	4394.615234	4388.589844	4420.641113
4334.615234	4311.794922	4322.94873	4330.0	4383.717773	4322.179688	4310.512695	4296.410156	4294.743652	4271.282227	4432.05127	4396.410156	4390.384766	4420.769043
4334.743652	4316.282227	4325.641113	4331.025879	4385.512695	4324.615234	4311.922852	4301.666504	4297.563965	4271.794922	4438.717773	4401.794922	4394.102539	4424.743652
4335.512695	4321.153809	4328.205078	4332.820313	4386.922852	4325.769043	4314.230957	4309.230957	4301.410156	4276.794922	4443.974121	4408.846191	4397.563965	4430.641113
4336.410156	4325.0	4329.230957	4335.0	4387.820313	4326.410156	4317.179688	4314.743652	4303.461426	4282.563965	4444.615234	4413.461426	4397.692383	4434.615234
4337.307617	4326.153809	4329.230957	4337.05127	4388.461426	4327.692383	4319.487305	4315.641113	4302.179688	4284.358887	4440.769043	4413.589844	4393.589844	4433.461426
4338.077148	4324.615234	4328.589844	4337.94873	4389.230957	4329.871582	4320.512695	4312.179688	4298.846191	4280.641113	4435.641113	4410.256348	4387.692383	4428.205078
4339.230957	4321.922852	4328.333496	4337.94873	4390.0	4332.179688	4320.384766	4307.94873	4295.641113	4275.0	4433.589844	4407.05127	4384.102539	4423.461426
4340.897461	4320.769043	4328.846191	4337.692383	4390.384766	4333.077148	4319.615234	4306.025879	4294.743652	4272.94873	4436.282227	4407.05127	4386.025879	4423.333496
4342.307617	4322.307617	4329.743652	4337.436035	4390.128418	4332.179688	4318.717773	4307.307617	4296.153809	4277.563965	4441.666504	4410.256348	4392.307617	4429.102539
4342.563965	4324.871582	4330.384766	4336.410156	4388.333496	4330.0	4317.563965	4310.512695	4298.846191	4286.282227	4446.153809	4413.846191	4399.102539	4437.179688
4341.025879	4325.769043	4329.871582	4334.358887	4385.256348	4327.307617	4315.384766	4313.077148	4300.769043	4293.205078	4447.563965	4414.358887	4402.820313	4442.563965
4338.846191	4323.333496	4328.461426	4331.794922	4382.307617	4325.256348	4312.179688	4313.461426	4300.769043	4293.589844	4446.025879	4411.282227	4402.436035	4441.794922
4337.307617	4318.846191	4327.179688	4329.871582	4381.025879	4324.487305	4309.615234	4311.922852	4298.846191	4287.563965	4443.717773	4406.538574	4399.871582	4436.410156
