4406.153809	4236.025879	4340.512695	4295.897461	4239.358887	4230.256348	4232.692383	4300.384766	4245.897461	4229.743652	4587.94873	4489.102539	4420.128418	4510.384766
4407.692383	4218.461426	4344.358887	4288.461426	4252.563965	4236.666504	4235.769043	4296.153809	4242.94873	4237.179688	4582.94873	4489.230957	4417.692383	4509.358887
4403.077148	4228.077148	4339.871582	4284.871582	4235.769043	4230.256348	4230.384766	4296.410156	4242.05127	4237.94873	4579.230957	4487.436035	4411.153809	4504.487305
4407.94873	4237.820313	4344.487305	4306.794922	4225.0	4230.897461	4231.666504	4308.077148	4245.897461	4240.641113	4582.820313	4488.077148	4414.871582	4508.333496
4415.384766	4237.179688	4352.692383	4303.846191	4236.922852	4235.512695	4231.538574	4310.897461	4244.743652	4243.589844	4589.230957	4494.102539	4425.384766	4522.820313
4406.794922	4224.743652	4343.846191	4268.846191	4240.641113	4224.102539	4219.102539	4297.307617	4234.230957	4233.461426	4586.922852	4490.897461	4418.846191	4522.94873
4396.025879	4209.230957	4334.230957	4268.589844	4223.846191	4211.410156	4211.794922	4289.871582	4222.436035	4220.512695	4575.128418	4474.615234	4399.102539	4504.102539
4405.897461	4221.666504	4340.897461	4297.307617	4223.205078	4215.0	4215.256348	4295.512695	4221.922852	4226.794922	4573.589844	4472.820313	4407.563965	4505.384766
4421.282227	4240.128418	4352.179688	4297.307617	4239.743652	4219.615234	4217.563965	4301.794922	4233.461426	4247.307617	4587.820313	4490.512695	4435.384766	4524.358887
4416.922852	4230.769043	4350.0	4292.563965	4230.897461	4214.487305	4214.743652	4301.153809	4237.563965	4251.922852	4592.307617	4492.179688	4434.230957	4520.0
4409.102539	4230.641113	4343.717773	4303.461426	4216.538574	4212.179688	4215.897461	4295.769043	4225.512695	4231.922852	4577.05127	4472.05127	4410.897461	4500.128418
4419.615234	4257.05127	4349.743652	4304.358887	4233.974121	4221.666504	4217.820313	4296.153809	4222.94873	4230.128418	4570.256348	4469.743652	4408.205078	4507.820313
4430.0	4260.769043	4358.333496	4297.820313	4254.615234	4231.025879	4220.641113	4305.897461	4232.563965	4251.538574	4582.692383	4488.205078	4419.615234	4525.641113
4419.615234	4237.820313	4351.282227	4293.077148	4248.461426	4226.794922	4222.820313	4311.025879	4233.461426	4244.230957	4587.692383	4487.820313	4413.846191	4512.820313
4411.794922	4229.615234	4345.769043	4290.769043	4236.538574	4219.358887	4219.615234	4307.307617	4231.538574	4214.487305	4583.717773	4479.743652	4411.025879	4505.384766
4418.461426	4236.794922	4350.256348	4290.0	4232.692383	4222.94873	4218.205078	4304.871582	4235.128418	4220.256348	4585.769043	4485.0	4423.717773	4521.538574
4421.410156	4228.205078	4351.282227	4291.794922	4230.512695	4230.512695	4226.410156	4303.333496	4235.256348	4247.179688	4581.410156	4482.820313	4419.358887	4516.666504
4422.179688	4228.333496	4351.282227	4305.897461	4236.794922	4233.205078	4234.230957	4301.666504	4230.769043	4249.102539	4577.436035	4473.077148	4406.794922	4507.05127
4424.102539	4245.128418	4352.307617	4313.333496	4241.025879	4230.769043	4228.205078	4299.102539	4230.128418	4235.512695	4584.871582	4476.025879	4412.563965	4516.922852
4417.94873	4239.102539	4346.666504	4290.641113	4235.512695	4227.820313	4223.333496	4294.230957	4230.256348	4232.820313	4581.282227	4476.794922	4414.487305	4514.102539
4418.717773	4233.974121	4343.077148	4276.794922	4240.512695	4232.94873	4232.692383	4297.05127	4233.846191	4246.025879	4578.717773	4475.897461	4412.179688	4507.820313
4434.230957	4254.871582	4353.333496	4305.512695	4252.05127	4238.589844	4238.846191	4303.333496	4238.461426	4244.230957	4591.153809	4489.743652	4425.897461	4523.589844
4436.538574	4262.820313	4356.794922	4318.461426	4248.077148	4231.153809	4231.025879	4293.461426	4230.641113	4212.94873	4590.384766	4491.025879	4431.794922	4526.922852
4440.256348	4263.205078	4357.94873	4314.358887	4244.871582	4233.461426	4230.0	4284.358887	4233.461426	4217.692383	4588.461426	4488.846191	4426.153809	4527.307617
4457.05127	4273.205078	4364.358887	4331.153809	4254.743652	4247.05127	4238.461426	4289.487305	4248.205078	4264.358887	4596.794922	4495.512695	4426.666504	4541.922852
4449.358887	4254.358887	4359.743652	4317.307617	4249.358887	4239.230957	4231.666504	4283.717773	4239.230957	4267.692383	4585.641113	4484.102539	4421.922852	4531.153809
4434.743652	4234.615234	4351.282227	4292.94873	4245.0	4228.205078	4228.589844	4278.461426	4233.077148	4253.589844	4582.692383	4478.846191	4434.871582	4521.282227
4444.487305	4261.282227	4355.0	4312.436035	4250.641113	4233.333496	4234.358887	4288.717773	4249.615234	4264.102539	4608.717773	4495.641113	4460.0	4538.333496
4447.179688	4275.512695	4355.897461	4329.615234	4239.487305	4232.307617	4225.256348	4281.153809	4243.333496	4241.025879	4610.128418	4486.922852	4445.897461	4532.94873
